case_id,category,friction_coefficient,friction_classification,target_wheel_speed_rad_s,actual_wheel_speed_rad_s,wheel_surface_speed_m_s,actual_wheel_speed_rpm,timestep_s,exit_position_m,exit_velocity_vector_m_s,exit_speed_m_s,elevation_deg,spin_vector_rad_s,spin_rpm,contact_duration_s,sampled_bilateral_duration_s,contact_travel_m,contact_arc_deg_per_wheel,first_contact_position_m,release_position_m,maximum_compression_position_world_m,maximum_compression_position_launcher_local_m,normal_impulse_n_s_per_wheel,tangential_impulse_n_s_per_wheel,mean_normal_force_n_per_wheel,mean_tangential_force_n_per_wheel,peak_normal_force_n_per_wheel,peak_tangential_force_n_per_wheel,maximum_diametral_compression_m,loading_duration_s,unloading_duration_s,near_coulomb_limit_fraction,mean_friction_utilization,mean_slip_velocity_m_s,mean_slip_ratio,wheel_energy_pre_j,wheel_energy_loss_j,postrelease_wheel_energy_fraction,motor_work_during_contact_j,ball_mechanical_energy_gain_j,contact_dissipation_j,energy_residual_fraction,wheel_droop_percent,recovery_time_s,peak_event_current_a,peak_event_torque_nm,estimated_peak_bus_voltage_v,successful_and_clear,secondary_checks_passed
mu_2p0_w200,friction_speed_matrix,2.0,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,200.0,199.56158,19.956158000000002,1905.672714493723,0.001,"[0.0538125, 0.0, 0.36621]","[11.2034, 0.0, 3.92303]",11.870397463476106,19.29842888246286,"[0.0, -0.163874, 0.0]",1.5648814286544754,0.009999999999999898,0.008999999999999897,0.06193081103045559,26.970248394999025,"[-0.0272511, 0.0, 0.338484]","[0.0314056, 0.0, 0.358354]","[0.000471343, 0.0, 0.347512]","[-0.00040802857763516795, 0.0, -0.0024991640409308814]",0.13385881000000152,0.26771747383802524,14.87320111111145,29.746385982003144,27.17,54.340050055366355,0.00799872,0.007000000000000117,0.0019999999999997797,1.0,0.9999994125867777,14.011403020770256,0.7049730079860927,268.8638441900499,9.458268826554047,0.9648213434757396,2.4039999999999964,3.850635851498698,7.110174501884939,-0.0030351707029463624,1.8057483810260442,0.3810000000000002,19.42258064516129,0.6021,7.815527735878783,True,True
mu_2p0_w240,friction_speed_matrix,2.0,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,240.0,239.56,23.956000000000003,2287.629490025667,0.001,"[0.0538573, 0.0, 0.36609]","[11.2111, 0.0, 3.90235]",11.870850800700849,19.191940867423774,"[0.0, -0.134979, 0.0]",1.2889545038160564,0.009999999999999454,0.008999999999999453,0.06193368709523113,26.97022951205425,"[-0.0272511, 0.0, 0.338484]","[0.031435, 0.0, 0.358276]","[0.000480367, 0.0, 0.347488]","[-0.0004077572748650013, 0.0, -0.0025248030536030846]",0.13385768999999537,0.2677154546010744,14.873076666667055,29.746161622343404,27.17,54.34003979194347,0.00799872,0.006999999999999673,0.0019999999999997797,1.0,1.0000003288208121,18.01108836403936,0.7545787137794064,387.44239902526715,11.458352631690786,0.9704256615679702,3.230000000000018,3.8508795826462823,9.251689056485892,-0.0023205984534820346,1.5081816663883785,0.39000000000000057,20.0,0.62,9.252701814909878,True,True
mu_2p0_w280,friction_speed_matrix,2.0,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,280.0,279.9224874371859,27.99224874371859,2673.0628534924267,0.001,"[0.0538874, 0.0, 0.366009]","[11.2163, 0.0, 3.88846]",11.871204945648946,19.12037691915808,"[0.0, -0.114416, 0.0]",1.0925923181281378,0.009999999999998566,0.008999999999998565,0.061935632369420436,26.970062687866452,"[-0.0272511, 0.0, 0.338484]","[0.0314549, 0.0, 0.358223]","[0.000486498, 0.0, 0.347472]","[-0.000407468341700179, 0.0, -0.002541935061034404]",0.1338570299999869,0.2677142853860117,14.873003333334248,29.746031709561603,27.17,54.34003818281478,0.00799872,0.006999999999999673,0.0019999999999988916,1.0,1.0000008527166075,22.02522940144577,0.7900098668646465,528.998101921206,14.438313412561342,0.9727063039354498,4.020000000000209,3.8510772700187585,11.4008961168458,-0.0003716878227368761,1.381270748408006,0.5090000000000003,20.0,0.62,10.68023279071269,True,True
mu_2p0_w300,friction_speed_matrix,2.0,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,300.0,299.94001005025126,29.994001005025126,2864.216113831815,0.001,"[0.053899, 0.0, 0.365978]","[11.2183, 0.0, 3.88312]",11.871346841213931,19.09286400325942,"[0.0, -0.106301, 0.0]",1.015099776336694,0.010000000000000342,0.009000000000000341,0.06193614735322177,26.969926944345012,"[-0.0272511, 0.0, 0.338484]","[0.0314625, 0.0, 0.358202]","[0.000488867, 0.0, 0.347466]","[-0.0004072943307414932, 0.0, -0.0025483834624786634]",0.1338568800000024,0.2677138519508833,14.87298666666637,29.74598355009702,27.17,54.340076293758145,0.00799872,0.006999999999999673,0.002000000000000668,1.0,1.0000002201726377,24.025267773069398,0.804099523416791,607.3616129168471,15.679923571306972,0.974183545291899,4.400000000000091,3.8511573118297493,12.471675721908026,-0.00025250017456410683,1.3019303592064955,1.0060000000000002,20.0,0.62,11.388207829006722,True,True
mu_2p5_w080,friction_speed_matrix,2.5,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,80.0,79.99680599999999,7.9996806,763.9132263878033,0.001,"[0.041536, 0.0, 0.362989]","[7.52359, 0.0, 2.72708]",8.002585320663567,19.924090571249614,"[0.0, -1.2113, 0.0]",11.56706295403277,0.009999999999999898,0.008999999999999897,0.057013476766550546,24.90984749525678,"[-0.0272511, 0.0, 0.338484]","[0.0264888, 0.0, 0.357525]","[0.00371832, 0.0, 0.349211]","[0.0032242239726367116, 0.0, -0.0020131578171307674]",0.13712022000000093,0.3428005142461448,15.235580000000278,38.08894602734986,26.4649,66.16215970410957,0.00791942,0.005999999999999783,0.0030000000000001137,1.0,0.9999999923956272,2.784841599006417,0.3448387027714615,43.203987448050626,2.289108964708433,0.94701625706514,0.44199999999999307,1.6197514014673653,1.3954239497219265,-0.01265469764391324,3.60165129592798,0.30100000000000016,9.813548387096773,0.30422,3.2120366329775276,True,True
mu_2p5_w120,friction_speed_matrix,2.5,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,120.0,119.918365,11.9918365,1145.136033434888,0.001,"[0.0497189, 0.0, 0.366312]","[11.6269, 0.0, 4.44602]",12.447967603203344,20.926395954625995,"[0.0, 0.314398, 0.0]",3.002279747892343,0.009000000000000008,0.008000000000000007,0.056969026884878426,24.888970123165187,"[-0.0272511, 0.0, 0.338435]","[0.026465, 0.0, 0.35741]","[0.00378894, 0.0, 0.348878]","[0.0031766923577891746, 0.0, -0.0023502289223741074]",0.12101028000000269,0.2895242402492123,15.126285000000323,36.1905300311515,26.4809,66.20232548575994,0.00792178,0.005999999999999783,0.002000000000000224,0.8750000000000139,0.9590466197630689,5.99095309538567,0.5021231436957757,97.08450788248689,6.38334518138177,0.9342496004706713,0.89579999999998,4.51836689536744,2.9348739390327845,-0.007468487642851534,3.4468156733124222,0.3839999999999999,14.539903225806452,0.450737,4.808300794083815,True,True
mu_2p5_w160,friction_speed_matrix,2.5,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,160.0,159.69977500000002,15.969977500000002,1525.0205161148097,0.001,"[0.0519991, 0.0, 0.366058]","[12.4205, 0.0, 4.43774]",13.189479010089823,19.661380674450022,"[0.0, -0.246162, 0.0]",2.350673946083228,0.009000000000000008,0.008000000000000007,0.05752937409541321,25.122680068582095,"[-0.0272511, 0.0, 0.338484]","[0.027158, 0.0, 0.357173]","[0.00386344, 0.0, 0.348847]","[0.003236096833594628, 0.0, -0.002404839894296236]",0.12105202999999683,0.3026297735421302,15.13150374999959,37.828721692766244,26.4607,66.15180646829609,0.00791884,0.006000000000000227,0.0019999999999997797,1.0,0.9999990991244614,9.97447413780586,0.6275569074093276,172.18176084251695,8.926475047659267,0.9481566746443968,1.5060000000000286,4.809174762966905,5.350654072591989,-0.004168001804646871,2.639186561158275,0.39600000000000035,17.62883870967742,0.546494,6.335748843435974,True,True
mu_2p5_w200,friction_speed_matrix,2.5,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,200.0,199.56158,19.956158000000002,1905.672714493723,0.001,"[0.0520754, 0.0, 0.365856]","[12.4356, 0.0, 4.39742]",13.190202804217986,19.47438004475494,"[0.0, -0.198878, 0.0]",1.8991450063337976,0.009000000000000008,0.008000000000000007,0.05753390584768254,25.122773469394414,"[-0.0272511, 0.0, 0.338484]","[0.0272042, 0.0, 0.357052]","[0.00388255, 0.0, 0.348796]","[0.0032366113322682293, 0.0, -0.0024593002228952927]",0.12105067000000269,0.30262658994278924,15.131333750000323,37.828323742848625,26.4605,66.1511959488451,0.0079188,0.005999999999999783,0.002000000000000224,1.0,0.9999996109250299,13.968514614056588,0.7027627657132312,268.8638441900499,10.967347984474657,0.9592085428313587,2.2380000000000564,4.8096132134270695,7.7680353662342405,-0.0034581809023784857,2.070328366812883,0.39800000000000013,20.0,0.62,7.8380470907174935,True,True
mu_2p5_w240,friction_speed_matrix,2.5,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,240.0,239.56,23.956000000000003,2287.629490025667,0.001,"[0.0521208, 0.0, 0.365735]","[12.4445, 0.0, 4.37372]",13.190716693508355,19.36443683594114,"[0.0, -0.164234, 0.0]",1.5683191754252603,0.009000000000000008,0.008000000000000007,0.05753629571844194,25.122696511456272,"[-0.0272511, 0.0, 0.338484]","[0.0272319, 0.0, 0.356978]","[0.00389429, 0.0, 0.348765]","[0.003237040699193159, 0.0, -0.0024924460106223022]",0.12104998999999894,0.3026249993870418,15.131248749999854,37.82812492338019,26.4603,66.1508405387596,0.00791878,0.006000000000000227,0.0019999999999997797,1.0,1.000000300799717,17.968201126762743,0.7527553867308668,387.44239902526715,13.294673349692061,0.9656860648624441,2.9640000000000555,4.809937321463074,10.18882836802349,-0.0025681591474988343,1.7285857405242908,0.4169999999999998,20.0,0.62,9.252701814909878,True,True
mu_2p5_w280,friction_speed_matrix,2.5,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,280.0,279.9224874371859,27.99224874371859,2673.0628534924267,0.001,"[0.0521512, 0.0, 0.365653]","[12.4503, 0.0, 4.3579]",13.190953813125114,19.291255633974746,"[0.0, -0.139331, 0.0]",1.3305130425562124,0.00899999999999912,0.007999999999999119,0.05753795650603174,25.1225942939413,"[-0.0272511, 0.0, 0.338484]","[0.0272506, 0.0, 0.356928]","[0.00390225, 0.0, 0.348744]","[0.003237338229444778, 0.0, -0.0025149020359996723]",0.12104959999999632,0.30262407986230805,15.131200000001206,37.82800998279267,26.4603,66.15063125934702,0.00791876,0.006000000000000227,0.0019999999999988916,1.0,1.0000005352280865,21.982526151639085,0.7884609220653254,528.998101921206,16.56833044209668,0.9686797922678283,3.6840000000001965,4.810071966237988,12.618329595911378,-0.0005018900982344549,1.5681081850099252,0.5649999999999995,20.0,0.62,10.68023279071269,True,True
mu_2p5_w300,friction_speed_matrix,2.5,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,300.0,299.94001005025126,29.994001005025126,2864.216113831815,0.001,"[0.0521628, 0.0, 0.365622]","[12.4526, 0.0, 4.35183]",13.1911209193495,19.26307046063487,"[0.0, -0.129476, 0.0]",1.2364047247059746,0.00899999999999912,0.007999999999999119,0.0575385948945575,25.12264032355225,"[-0.0272511, 0.0, 0.338484]","[0.0272577, 0.0, 0.356909]","[0.00390533, 0.0, 0.348736]","[0.003237496321570191, 0.0, -0.0025234729990074103]",0.12104949999999631,0.3026237622251493,15.131187500001205,37.82797027814783,26.4602,66.15059653588621,0.00791876,0.006000000000000227,0.0019999999999988916,1.0,0.9999999288331032,23.982644107155988,0.8026588896850846,607.3616129168471,17.952183623531937,0.9704423472907404,4.039999999999964,4.810182139722084,13.82875420284513,-0.00032516288088119236,1.4752983603320937,1.141,20.0,0.62,11.388207829006722,True,True
mu_3p0_w080,friction_speed_matrix,3.0,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,80.0,79.99680599999999,7.9996806,763.9132263878033,0.001,"[0.0460354, 0.0, 0.364573]","[7.75989, 0.0, 2.81578]",8.254968795852593,19.943981079806502,"[0.0, -0.861956, 0.0]",8.231073487663066,0.010999999999999788,0.009999999999999787,0.061278731965013766,26.70863510879155,"[-0.0272511, 0.0, 0.338484]","[0.0305157, 0.0, 0.358931]","[0.0021089, 0.0, 0.348579]","[0.0014957071443096439, 0.0, -0.0020565894943962316]",0.15090827999999973,0.4527233999730226,15.090828000000295,45.27233999730322,26.9844,80.95310702501186,0.00798266,0.005999999999999783,0.0040000000000000036,1.0,0.9999917434179634,2.5227644338001025,0.31706317802786477,43.203987448050626,2.3968846953759595,0.9445216787395371,0.47400000000000375,1.7396275002598445,1.7578049687063293,-0.02101245537419935,3.002627379898125,0.3070000000000004,9.040645161290323,0.28026,3.181893407171076,True,False
mu_3p0_w120,friction_speed_matrix,3.0,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,120.0,119.918365,11.9918365,1145.136033434888,0.001,"[0.0438503, 0.0, 0.363676]","[11.9142, 0.0, 4.35735]",12.686002548576916,20.08885341282271,"[0.0, -0.718643, 0.0]",6.862535146103337,0.008000000000000118,0.007000000000000117,0.050074997058512156,21.930815359000054,"[-0.0272511, 0.0, 0.338435]","[0.0200218, 0.0, 0.354951]","[-0.00299413, 0.0, 0.346528]","[-0.004001055804300425, 0.0, -0.002238560007632966]",0.10547717000000348,0.31643132494431886,15.068167142857387,45.204474992044794,26.8147,80.44397685875805,0.00787592,0.005999999999999783,0.001000000000000334,1.0,0.9999990757514121,6.275097394384207,0.5259015338774744,97.08450788248689,6.553854428665332,0.9324933032920324,0.8199999999999932,4.69037751830367,3.055319661364551,-0.008922246318752627,3.809562446919619,0.387,15.242225806451614,0.472509,4.835691374728976,True,True
mu_3p0_w160,friction_speed_matrix,3.0,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,160.0,159.69977500000002,15.969977500000002,1525.0205161148097,0.001,"[0.047344, 0.0, 0.36459]","[13.5879, 0.0, 4.89593]",14.443031433009484,19.814873927741008,"[0.0, -0.262989, 0.0]",2.5113599597276677,0.008000000000000118,0.007000000000000117,0.05014431693980885,21.95866506592355,"[-0.0272511, 0.0, 0.338484]","[0.0201683, 0.0, 0.354789]","[-0.00293629, 0.0, 0.346524]","[-0.003948072063687472, 0.0, -0.0022621012232060702]",0.10556497999999899,0.31669501297938946,15.080711428571032,45.24214471134059,26.8279,80.48374476616753,0.00787918,0.006000000000000227,0.0009999999999998899,1.0,1.0000001647804466,10.258042162087195,0.6451501740439776,172.18176084251695,10.075071698833625,0.9414858365396285,1.3880000000000337,5.81286574424841,5.5819462325723155,-0.0047689211412102065,2.7813282767618217,0.41100000000000003,18.519741935483868,0.574112,6.370494069242425,True,True
mu_3p0_w200,friction_speed_matrix,3.0,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,200.0,199.56158,19.956158000000002,1905.672714493723,0.001,"[0.0474187, 0.0, 0.364392]","[13.6056, 0.0, 4.8487]",14.443761388571884,19.614812472973508,"[0.0, -0.221707, 0.0]",2.1171458980844906,0.008000000000000118,0.007000000000000117,0.05014769301732632,21.95894542020343,"[-0.0272511, 0.0, 0.338484]","[0.0202075, 0.0, 0.354685]","[-0.00292304, 0.0, 0.346489]","[-0.00394759184147846, 0.0, -0.002299522231832649]",0.10556462000000345,0.31669403982195976,15.080660000000242,45.24200568885064,26.828,80.48411337768715,0.00787922,0.005999999999999783,0.001000000000000334,1.0,1.000000552939566,14.252074797385013,0.7167374527833162,268.8638441900499,12.427290679061912,0.9537784981223525,2.032000000000039,5.813364275952187,8.11171340229013,-0.003224949972348714,2.1835766183049787,0.41500000000000004,20.0,0.62,7.8380470907174935,True,True
mu_3p0_w240,friction_speed_matrix,3.0,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,240.0,239.56,23.956000000000003,2287.629490025667,0.001,"[0.0474622, 0.0, 0.364276]","[13.6156, 0.0, 4.82194]",14.444226137927917,19.501507497115963,"[0.0, -0.184355, 0.0]",1.7604605720223818,0.007999999999999674,0.006999999999999673,0.05015004125461913,21.9589288787074,"[-0.0272511, 0.0, 0.338484]","[0.0202311, 0.0, 0.354623]","[-0.00291488, 0.0, 0.346467]","[-0.003947448392846, 0.0, -0.002322986353859445]",0.10556454999999529,0.31669370891295545,15.08065000000003,45.24195841613861,26.8281,80.48429473555696,0.00787924,0.006000000000000227,0.0009999999999994458,1.0,1.0000002299114195,18.251802252803845,0.7643441511122279,387.44239902526715,15.044052210495181,0.9611708675964654,2.6900000000000546,5.813687366755772,10.6450980530208,-0.0019483651987704715,1.8216730672900334,0.44200000000000017,20.0,0.62,9.252701814909878,True,True
mu_3p0_w280,friction_speed_matrix,3.0,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,280.0,279.9224874371859,27.99224874371859,2673.0628534924267,0.001,"[0.0474912, 0.0, 0.364198]","[13.6221, 0.0, 4.80423]",14.444453409627517,19.42668127067294,"[0.0, -0.156809, 0.0]",1.4974156482778211,0.007999999999999674,0.006999999999999673,0.05015127834472417,21.95902025940334,"[-0.0272511, 0.0, 0.338484]","[0.020247, 0.0, 0.35458]","[-0.00290933, 0.0, 0.346452]","[-0.003947363400950538, 0.0, -0.0023389799549667313]",0.10556446000000662,0.31669329136791224,15.080637142858793,45.24189876684672,26.8281,80.48443428373277,0.00787924,0.006000000000000227,0.0009999999999994458,1.0,0.9999994910841709,22.26626478214815,0.7983557459539941,528.998101921206,18.589982246232125,0.9648581305325721,3.344000000000051,5.813833235496221,13.187607450926734,0.0002842608137357339,1.6452724035682782,0.6180000000000003,20.0,0.62,10.68023279071269,True,True
mu_3p0_w300,friction_speed_matrix,3.0,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,300.0,299.94001005025126,29.994001005025126,2864.216113831815,0.001,"[0.0475023, 0.0, 0.364168]","[13.6246, 0.0, 4.79745]",14.444557856248144,19.398020598929655,"[0.0, -0.145827, 0.0]",1.3925452731757093,0.007999999999999674,0.006999999999999673,0.0501519233692986,21.95889999295838,"[-0.0272511, 0.0, 0.338484]","[0.0202531, 0.0, 0.354564]","[-0.00290719, 0.0, 0.346446]","[-0.003947404579602012, 0.0, -0.0023453500337981695]",0.10556436000000662,0.3166932845349885,15.080622857144506,45.24189779071476,26.8281,80.48446379775167,0.00787924,0.006000000000000227,0.0009999999999994458,1.0,1.0000003969566287,24.26653931771299,0.8118828108204228,607.3616129168471,20.100608986027282,0.9669050388458132,3.6599999999998545,5.813903616950631,14.454392014978579,0.0004851428453554735,1.5459791607909825,1.2639999999999993,20.0,0.62,11.388207829006722,True,True
mu_3p0_w130,adaptive_target_search,3.0,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,130.0,129.93192499999998,12.9931925,1240.7584877517247,0.001,"[0.0440056, 0.0, 0.3636]","[11.946, 0.0, 4.33007]",12.706550366047427,19.92407573602682,"[0.0, -0.594992, 0.0]",5.681755074007979,0.008000000000000118,0.007000000000000117,0.05013866494124071,21.957908552504964,"[-0.0272511, 0.0, 0.338484]","[0.0201136, 0.0, 0.35493]","[-0.0029533, 0.0, 0.346568]","[-0.0039490073488607155, 0.0, -0.002214936985253532]",0.10556550000000264,0.31669675708118894,15.08078571428584,45.24239386874052,26.8277,80.48311289392576,0.00787914,0.006000000000000227,0.0009999999999998899,1.0,1.0000007163888838,7.267937402628053,0.5623384870848815,113.97517872265337,7.1405118767282545,0.9373502901530522,0.9419999999999789,4.445111717198018,3.6880159523228224,-0.005564486418399276,3.52563467369546,0.387,15.886032258064516,0.492467,5.214957064552385,True,True
mu_3p0_w140,adaptive_target_search,3.0,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,140.0,139.86807000000002,13.986807000000002,1335.6416832733942,0.001,"[0.0472392, 0.0, 0.364841]","[13.5514, 0.0, 4.97974]",14.437390776300266,20.17689194060145,"[0.0, 0.0352799, 0.0]",0.33689822860726554,0.008000000000000118,0.007000000000000117,0.05014112307039004,21.958443633315646,"[-0.0272511, 0.0, 0.338484]","[0.0201363, 0.0, 0.354872]","[-0.00294657, 0.0, 0.34655]","[-0.003948839580102675, 0.0, -0.0022341532479922244]",0.10556533000000347,0.3166959267306292,15.080761428571671,45.24227524723198,26.8278,80.4834075383268,0.00787916,0.005999999999999783,0.001000000000000334,1.0,0.9999999903315705,8.265156707848409,0.593942647919676,132.07350420127614,8.98800021396778,0.9319469846104005,1.0919999999999845,5.808282750819711,4.319656361494778,-0.00549324543600039,3.248110880489041,0.4099999999999997,17.11909677419355,0.530692,5.6144658233542675,True,True
mu_3p0_w150,adaptive_target_search,3.0,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,150.0,149.872225,14.9872225,1431.1743264558438,0.001,"[0.0472598, 0.0, 0.364598]","[13.5808, 0.0, 4.91653]",14.443351269040713,19.901301905365035,"[0.0, -0.256627, 0.0]",2.4506073348506296,0.008000000000000118,0.007000000000000117,0.05008324322056231,21.932262575258168,"[-0.0272511, 0.0, 0.338435]","[0.0200982, 0.0, 0.354756]","[-0.00297359, 0.0, 0.346474]","[-0.004000223605609069, 0.0, -0.0022963285028993136]",0.10547637000000348,0.3164292984990708,15.068052857143103,45.204185499866504,26.8149,80.44491169559514,0.007876,0.005999999999999783,0.001000000000000334,1.0,0.9999996552405092,9.272689267760033,0.6218580624948866,151.64246873754328,9.652293433784678,0.936348349415951,1.2300000000000182,6.073488417708159,4.952347454177955,-0.006093295969377822,3.0307316782679203,0.4089999999999998,17.76609677419355,0.550749,5.993523427733711,True,True
mu_5p0_w300,ideal_traction_upper_bound,5.0,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,300.0,299.94001005025126,29.994001005025126,2864.216113831815,0.001,"[0.0575054, 0.0, 0.368158]","[17.3947, 0.0, 6.20865]",18.46951333718623,19.64288947234514,"[0.0, -0.217584, 0.0]",2.0777741482624172,0.007000000000000227,0.006000000000000227,0.05285981553127101,23.130894710782655,"[-0.0272511, 0.0, 0.338484]","[0.0227159, 0.0, 0.355731]","[0.00616688, 0.0, 0.349819]","[0.005733065983330261, 0.0, -0.002279281545834437]",0.0866792600000157,0.43339598506723676,14.446543333335404,72.23266417787005,25.5392,127.69609632791285,0.00774534,0.004999999999999005,0.0010000000000012221,1.0,0.9999995299698118,23.5199137026354,0.7874166603481926,607.3616129168471,26.977714131466996,0.955582121823757,3.2800000000002,9.658024548231749,18.55201091132162,-0.0012745172419546898,2.122761164535724,1.6310000000000002,20.0,0.62,11.388207829006722,True,True
mu_10p0_w300,ideal_traction_upper_bound,10.0,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,300.0,299.94001005025126,29.994001005025126,2864.216113831815,0.001,"[0.0566397, 0.0, 0.368347]","[24.6082, 0.0, 8.91032]",26.17168908844823,19.904685069971812,"[0.0, -0.374356, 0.0]",3.5748364725665747,0.0049999999999995595,0.0039999999999995595,0.036702863232859644,16.068169174002122,"[-0.0272511, 0.0, 0.338484]","[0.0074232, 0.0, 0.350517]","[0.0074232, 0.0, 0.350517]","[0.007152350676717342, 0.0, -0.0020530628429887465]",0.04421595999999846,0.4421603883250048,11.053990000000832,110.54009708126338,24.0689,240.6894249173611,0.00760376,0.0039999999999995595,0.0,1.0,1.0000010115764875,24.49886165348013,0.8193824814530486,607.3616129168471,40.04300695259349,0.9340705666920776,2.5399999999999636,19.629331147702004,19.8955859182463,0.0015544503178274017,2.168103564830097,2.2390000000000008,20.0,0.62,11.388207829006722,True,True
conv_mu_2p5_w300_dt_0p5ms,high_traction_timestep_convergence,2.5,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,300.0,299.9393525,29.99393525,2864.2098346894463,0.0005,"[0.0400076, 0.0, 0.361518]","[12.4545, 0.0, 4.36228]",13.196365296868679,19.303180405308144,"[0.0, -0.12689, 0.0]",1.211710243735836,0.00899999999999973,0.00849999999999973,0.05933272557105396,25.87995136805766,"[-0.0286606, 0.0, 0.338169]","[0.0275531, 0.0, 0.357153]","[-0.000462871, 0.0, 0.347363]","[-0.0013368635810255829, 0.0, -0.0023196582352511454]",0.12182398900000062,0.3045599707224209,14.332234000000527,35.830584790874184,27.1858,67.96437763258368,0.00798614,0.0065000000000008384,0.0019999999999988916,1.0,1.000000182655682,23.517420040940923,0.7874909335300688,607.3589499153799,17.95749976655111,0.9704334648084909,3.680000000000291,4.811569108227572,13.624031283278361,-0.00028678269863127275,1.4840841866523615,1.1405000000000012,20.0,0.62,11.388184572923874,True,True
conv_mu_2p5_w300_dt_0p25ms,high_traction_timestep_convergence,2.5,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,300.0,299.93915875,29.993915875,2864.2079845132325,0.00025,"[0.0369912, 0.0, 0.360514]","[12.4527, 0.0, 4.36404]",13.19524847858501,19.312976638015115,"[0.0, -0.126769, 0.0]",1.2105547788489888,0.009250000000000341,0.009000000000000341,0.0634769871614115,27.6238426185471,"[-0.0293654, 0.0, 0.337992]","[0.0307649, 0.0, 0.358331]","[-0.000368706, 0.0, 0.347444]","[-0.0012206737937798993, 0.0, -0.00227574945976375]",0.12217964169999843,0.3054492078579901,13.575515744443756,33.938800873108725,27.1916,67.97900952009054,0.00798846,0.006499999999999062,0.002500000000001279,1.0,1.0000002767525473,23.11717834726434,0.7744359645301843,607.3581652516966,17.95671510286786,0.9704347185397164,3.5799999999999272,4.809997251805668,13.509580242921851,-0.0002616254150091037,1.4900217659558808,1.1395,20.0,0.62,11.38817772041938,True,True
conv_mu_3p0_w140_dt_0p5ms,high_traction_timestep_convergence,3.0,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,140.0,139.866015,13.9866015,1335.6220594689107,0.0005,"[0.0397152, 0.0, 0.362129]","[12.7944, 0.0, 4.64243]",13.610614521942056,19.943231705418306,"[0.0, -0.399868, 0.0]",3.818458127056201,0.008500000000000008,0.008000000000000007,0.05884183249151917,25.678749741804634,"[-0.0286606, 0.0, 0.338169]","[0.0269208, 0.0, 0.357484]","[0.00233756, 0.0, 0.348571]","[0.0017078410978319416, 0.0, -0.002142313361335374]",0.11301438899999962,0.33903913015326514,14.126798624999939,42.37989126915811,26.9517,80.85501983381181,0.00797738,0.006000000000000227,0.0019999999999997797,1.0,0.999978473021352,7.218133772317836,0.5188123324153392,132.06962327180747,8.332393831777793,0.9369090815483799,1.0159999999999911,5.133957775931164,3.9597878547448095,-0.003228977569550804,3.3467851357601073,0.3995000000000002,16.79858064516129,0.520756,5.601893013564664,True,True
conv_mu_3p0_w140_dt_0p25ms,high_traction_timestep_convergence,3.0,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,140.0,139.8649675,13.98649675,1335.6120565807375,0.00025,"[0.036726, 0.0, 0.361101]","[12.9781, 0.0, 4.71761]",13.808943613546258,19.976481135758767,"[0.0, -0.345895, 0.0]",3.303053942446269,0.008750000000000174,0.008500000000000174,0.06311108132301331,27.4778258560707,"[-0.0293654, 0.0, 0.337992]","[0.030237, 0.0, 0.358742]","[-8.15794e-05, 0.0, 0.347756]","[-0.0008441527618109316, 0.0, -0.002080768442963127]",0.11372445500000111,0.34029139479825066,13.37934764705868,40.034281740969845,27.1976,81.5927055964346,0.00799448,0.006250000000000089,0.0022500000000000853,0.9411764705882691,0.9920222917792851,6.778337262611615,0.4872216991653561,132.06764505841045,8.489398053001565,0.9357193198285099,0.9819999999999993,5.290930981235514,3.7840837623456296,-0.002166115936396355,3.2931530906765625,0.4012500000000001,16.678387096774195,0.51703,5.597168417443592,True,True
