case_id,category,friction_coefficient,target_wheel_speed_rad_s,timestep_s,time_s,time_from_first_contact_s,contact_id,side,ball_x_m,ball_y_m,ball_z_m,ball_vx_m_s,ball_vy_m_s,ball_vz_m_s,ball_speed_m_s,ball_wx_rad_s,ball_wy_rad_s,ball_wz_rad_s,compression_m,compression_rate_m_s,normal_force_n,tangential_force_n,tangential_force_x_n,tangential_force_y_n,tangential_force_z_n,wheel_speed_rad_s,wheel_speed_droop_rad_s,wheel_speed_droop_percent,applied_motor_torque_nm,motor_mechanical_power_w,wheel_rotational_energy_j,wheel_surface_speed_at_contact_m_s,ball_surface_speed_at_contact_m_s,relative_tangential_velocity_x_m_s,relative_tangential_velocity_y_m_s,relative_tangential_velocity_z_m_s,slip_velocity_m_s,slip_ratio,friction_utilization,near_coulomb_limit,ball_contact_power_w,wheel_contact_power_w,contact_x_m,contact_y_m,contact_z_m,wheel_x_m,wheel_y_m,wheel_z_m,wheel_axis_x,wheel_axis_y,wheel_axis_z
mu_2p0_w240,friction_speed_matrix,2.0,240.0,0.001,5.249,0.0039999999999995595,1,right,-0.012727,0.0,0.34304,4.61724,0.0,1.49371,4.852841928365275,0.0,-0.128381,0.0,0.0032054,0.535805,19.9305,39.861082596166405,37.1011,4.40378,13.8932,-238.912,0.6479999999999961,0.2704959091668042,-0.5344,127.67457279999999,192.67460109287944,23.89120245713518,4.819975740299077,-17.751479849764824,-2.107045266273996,-6.6473818024546345,19.07203086822007,0.7982867711425782,1.000002072104724,True,181.37838169487554,-952.2882564052186,-0.00963377,-0.0296122,0.344166,7.73728e-17,-0.129,0.35,-0.34202,1.04083e-17,0.939693
mu_2p0_w240,friction_speed_matrix,2.0,240.0,0.001,5.25,0.004999999999999893,0,left,-0.00690181,0.0,0.344977,5.82524,0.0,1.93702,6.138849040170315,0.0,-0.185611,0.0,0.00373941,0.389454,24.9561,49.912119793542125,46.6397,-3.16757,17.4907,238.33,1.2299999999999898,0.5134413090666179,0.563493,134.29728669000002,191.73701710377597,23.83300644184659,6.124063945260338,-16.54865715621209,1.123914913543039,-6.2060390814715545,17.70977581697426,0.7430777086469038,0.9999983930490366,True,295.8481795944249,-1189.4995953046757,-0.00515675,0.0292016,0.345612,7.82311e-17,0.129,0.35,-0.34202,-4.33681e-19,0.939693
mu_2p0_w240,friction_speed_matrix,2.0,240.0,0.001,5.25,0.004999999999999893,1,right,-0.00690181,0.0,0.344977,5.82524,0.0,1.93702,6.138849040170315,0.0,-0.185611,0.0,0.00373941,0.389454,24.9561,49.912119793542125,46.6397,3.16757,17.4907,-238.33,1.2299999999999898,0.5134413090666179,-0.563493,134.29728669000002,191.73701710377597,23.83300644184659,6.124063945260338,-16.54865715621209,-1.123914913543039,-6.2060390814715545,17.70977581697426,0.7430777086469038,0.9999983930490366,True,295.8481795944249,-1189.4995953046757,-0.00515675,-0.0292016,0.345612,7.82311e-17,-0.129,0.35,-0.34202,4.33681e-19,0.939693
mu_2p0_w240,friction_speed_matrix,2.0,240.0,0.001,5.251,0.006000000000000227,0,left,0.000480367,0.0,0.347488,7.38218,0.0,2.51167,7.79776043113021,0.0,-0.228319,0.0,0.00399936,0.0246346,27.17,54.34003979194347,50.8683,-0.1717,19.1109,237.604,1.9559999999999889,0.8164969110035017,0.599803,142.515592012,190.57065904975036,23.76040705115194,7.7959827855896044,-14.945270306273716,0.05044591777786784,-5.614828313434227,15.965273136014616,0.671927593733736,1.0000007322772078,True,422.8499026804664,-1291.0721802071505,0.000566479,0.0290005,0.34752,7.6886e-17,0.129,0.35,-0.34202,0.0,0.939693
mu_2p0_w240,friction_speed_matrix,2.0,240.0,0.001,5.251,0.006000000000000227,1,right,0.000480367,0.0,0.347488,7.38218,0.0,2.51167,7.79776043113021,0.0,-0.228319,0.0,0.00399936,0.0246346,27.17,54.34003979194347,50.8683,0.1717,19.1109,-237.604,1.9559999999999889,0.8164969110035017,-0.599803,142.515592012,190.57065904975036,23.76040705115194,7.7959827855896044,-14.945270306273716,-0.05044591777786784,-5.614828313434227,15.965273136014616,0.671927593733736,1.0000007322772078,True,422.8499026804664,-1291.0721802071505,0.000566479,-0.0290005,0.34752,7.6886e-17,-0.129,0.35,-0.34202,0.0,0.939693
mu_2p0_w240,friction_speed_matrix,2.0,240.0,0.001,5.252,0.006999999999999673,0,left,0.00961384,0.0,0.350648,9.13348,0.0,3.15985,9.664631857080744,0.0,-0.230758,0.0,0.00366838,-0.691572,22.1398,44.279592941764946,41.3328,3.16872,15.5641,236.818,2.7419999999999902,1.1445984304558317,0.62,146.82716000000002,189.31191941666273,23.681809130131303,9.638617805315008,-13.109424590272214,-1.0050171882290966,-4.9364140545787,14.044047007715113,0.593031002426513,0.999999840598491,True,442.00356012177383,-1048.5574617501422,0.00764129,0.0292564,0.34993,7.34337e-17,0.129,0.35,-0.34202,2.77556e-17,0.939693
mu_2p0_w240,friction_speed_matrix,2.0,240.0,0.001,5.252,0.006999999999999673,1,right,0.00961384,0.0,0.350648,9.13348,0.0,3.15985,9.664631857080744,0.0,-0.230758,0.0,0.00366838,-0.691572,22.1398,44.279592941764946,41.3328,-3.16872,15.5641,-236.818,2.7419999999999902,1.1445984304558317,-0.62,146.82716000000002,189.31191941666273,23.681809130131303,9.638617805315008,-13.109424590272214,1.0050171882290966,-4.9364140545787,14.044047007715113,0.593031002426513,0.999999840598491,True,442.00356012177383,-1048.5574617501422,0.00764129,-0.0292564,0.34993,7.34337e-17,-0.129,0.35,-0.34202,-2.77556e-17,0.939693
mu_2p0_w240,friction_speed_matrix,2.0,240.0,0.001,5.253,0.008000000000000007,0,left,0.0202239,0.0,0.354354,10.6101,0.0,3.70543,11.238524524816413,0.0,-0.182024,0.0,0.00238233,-1.76312,8.73534,17.470681042821425,16.1421,2.74088,6.09466,236.184,3.3760000000000048,1.409250292202373,0.62,146.43408,188.29963913874667,23.618407724296627,11.098390384515854,-11.568721279221442,-1.9643294938255718,-4.367925032411831,12.520889404726564,0.5301326639325532,1.0000000596898015,True,209.2538813016815,-412.600530360103,0.0157099,0.0302385,0.352711,6.80828e-17,0.129,0.35,-0.34202,0.0,0.939693
mu_2p0_w240,friction_speed_matrix,2.0,240.0,0.001,5.253,0.008000000000000007,1,right,0.0202239,0.0,0.354354,10.6101,0.0,3.70543,11.238524524816413,0.0,-0.182024,0.0,0.00238233,-1.76312,8.73534,17.470681042821425,16.1421,-2.74088,6.09466,-236.184,3.3760000000000048,1.409250292202373,-0.62,146.43408,188.29963913874667,23.618407724296627,11.098390384515854,-11.568721279221442,1.9643294938255718,-4.367925032411831,12.520889404726564,0.5301326639325532,1.0000000596898015,True,209.2538813016815,-412.600530360103,0.0157099,-0.0302385,0.352711,6.80828e-17,-0.129,0.35,-0.34202,0.0,0.939693
mu_2p0_w240,friction_speed_matrix,2.0,240.0,0.001,5.254,0.008999999999999453,0,left,0.031435,0.0,0.358276,11.2111,0.0,3.92195,11.877308407736999,0.0,-0.134979,0.0,7.59418e-07,-2.89051,0.0,0.0,0.0,0.0,0.0,235.947,3.6129999999999995,1.5081816663883785,0.62,146.28714,187.92192833804077,23.594707402059335,11.519254909036018,-10.954678097291133,-2.9389597758777275,-4.1468806141843215,12.076385038901131,0.511826013907132,0.0,False,0.0,0.0,0.023888,0.032007,0.355529,6.11315e-17,0.129,0.35,-0.34202,-2.77556e-17,0.939693
mu_2p0_w240,friction_speed_matrix,2.0,240.0,0.001,5.254,0.008999999999999453,1,right,0.031435,0.0,0.358276,11.2111,0.0,3.92195,11.877308407736999,0.0,-0.134979,0.0,7.59418e-07,-2.89051,0.0,0.0,0.0,-0.0,0.0,-235.947,3.6129999999999995,1.5081816663883785,-0.62,146.28714,187.92192833804077,23.594707402059335,11.519254909036018,-10.954678097291133,2.9389597758777275,-4.1468806141843215,12.076385038901131,0.511826013907132,0.0,False,0.0,0.0,0.023888,-0.032007,0.355529,6.11315e-17,-0.129,0.35,-0.34202,2.77556e-17,0.939693
mu_2p0_w280,friction_speed_matrix,2.0,280.0,0.001,8.22,0.0,0,left,-0.0272511,0.0,0.338484,2.81908,0.0,0.85946,2.9471823048464443,0.0,1.97746e-15,0.0,0.000659581,0.657059,1.87,3.7400041567067808,3.41771,-0.834978,1.26874,279.968,-0.045512562814110424,-0.016258987704345605,0.561623,157.236468064,264.5850676891068,27.996801186020594,2.8687361968920664,-22.963105309393455,5.610096997429042,-8.524480349402687,25.128552664214645,0.8975508486577343,1.0000011114189253,True,9.4965276537615,-104.70603232689095,-0.0204662,0.0315241,0.340954,7.76821e-17,0.129,0.35,-0.34202,-1.38778e-17,0.939693
mu_2p0_w280,friction_speed_matrix,2.0,280.0,0.001,8.22,0.0,1,right,-0.0272511,0.0,0.338484,2.81908,0.0,0.85946,2.9471823048464443,0.0,1.97746e-15,0.0,0.000659581,0.657059,1.87,3.7400041567067808,3.41771,0.834978,1.26874,-279.968,-0.045512562814110424,-0.016258987704345605,-0.561623,157.236468064,264.5850676891068,27.996801186020594,2.8687361968920664,-22.963105309393455,-5.610096997429042,-8.524480349402687,25.128552664214645,0.8975508486577343,1.0000011114189253,True,9.4965276537615,-104.70603232689095,-0.0204662,-0.0315241,0.340954,7.76821e-17,-0.129,0.35,-0.34202,1.38778e-17,0.939693
mu_2p0_w280,friction_speed_matrix,2.0,280.0,0.001,8.221,0.0009999999999994458,0,left,-0.0243277,0.0,0.339373,2.9234,0.0,0.888486,3.0554336733426237,0.0,-0.00799077,0.0,0.00130716,0.613828,5.20755,10.415102563196388,9.56317,-2.09537,3.55381,279.912,0.010487437185929593,0.0037465504404261035,0.56438,157.97673455999998,264.4792321511534,27.991210771751316,2.988591698482261,-22.957960408913234,5.0302851471241645,-8.53149692625709,25.003162891949085,0.8932504955156222,1.0000002461038673,True,27.917950260447174,-291.5251684691924,-0.0183359,0.0310448,0.341553,7.80084e-17,0.129,0.35,-0.34202,3.46945e-18,0.939693
mu_2p0_w280,friction_speed_matrix,2.0,280.0,0.001,8.221,0.0009999999999994458,1,right,-0.0243277,0.0,0.339373,2.9234,0.0,0.888486,3.0554336733426237,0.0,-0.00799077,0.0,0.00130716,0.613828,5.20755,10.415102563196388,9.56317,2.09537,3.55381,-279.912,0.010487437185929593,0.0037465504404261035,-0.56438,157.97673455999998,264.4792321511534,27.991210771751316,2.988591698482261,-22.957960408913234,-5.0302851471241645,-8.53149692625709,25.003162891949085,0.8932504955156222,1.0000002461038673,True,27.917950260447174,-291.5251684691924,-0.0183359,-0.0310448,0.341553,7.80084e-17,-0.129,0.35,-0.34202,-3.46945e-18,0.939693
mu_2p0_w280,friction_speed_matrix,2.0,280.0,0.001,8.222,0.0019999999999988916,0,left,-0.0211085,0.0,0.340361,3.21922,0.0,0.988875,3.3676774153747266,0.0,-0.0287945,0.0,0.00194241,0.593631,9.42491,18.849855773477422,17.3897,-3.32697,6.4689,279.759,0.16348743718589276,0.058404538585910874,0.572057,160.038094263,264.1901822830578,27.97591077169179,3.3104888890686044,-22.755319932207186,4.3535312976818,-8.464908577248965,24.66601907884983,0.8816877949084979,1.000001897815333,True,56.78329014939289,-527.3292728970908,-0.0159573,0.03057,0.342236,7.53101e-17,0.129,0.35,-0.34202,2.77556e-17,0.939693
mu_2p0_w280,friction_speed_matrix,2.0,280.0,0.001,8.222,0.0019999999999988916,1,right,-0.0211085,0.0,0.340361,3.21922,0.0,0.988875,3.3676774153747266,0.0,-0.0287945,0.0,0.00194241,0.593631,9.42491,18.849855773477422,17.3897,3.32697,6.4689,-279.759,0.16348743718589276,0.058404538585910874,-0.572057,160.038094263,264.1901822830578,27.97591077169179,3.3104888890686044,-22.755319932207186,-4.3535312976818,-8.464908577248965,24.66601907884983,0.8816877949084979,1.000001897815333,True,56.78329014939289,-527.3292728970908,-0.0159573,-0.03057,0.342236,7.53101e-17,-0.129,0.35,-0.34202,-2.77556e-17,0.939693
mu_2p0_w280,friction_speed_matrix,2.0,280.0,0.001,8.223,0.0030000000000001137,0,left,-0.0173435,0.0,0.341544,3.76496,0.0,1.18252,3.946299196969231,0.0,-0.0629464,0.0,0.0025805,0.580071,14.4235,28.84713627524403,26.7394,-4.2444,9.95725,279.482,0.44048743718587957,0.15736050405193835,0.58592,163.75409344000002,263.66727184222634,27.948209106287138,3.8994418758324825,-22.292222148413625,3.5384996414653465,-8.301211065084264,24.04941274072926,0.860499241624723,1.0000047240698868,True,104.08081400235683,-806.2039282004729,-0.0131376,0.0300884,0.343075,6.98047e-17,0.129,0.35,-0.34202,-1.38778e-17,0.939693
mu_2p0_w280,friction_speed_matrix,2.0,280.0,0.001,8.223,0.0030000000000001137,1,right,-0.0173435,0.0,0.341544,3.76496,0.0,1.18252,3.946299196969231,0.0,-0.0629464,0.0,0.0025805,0.580071,14.4235,28.84713627524403,26.7394,4.2444,9.95725,-279.482,0.44048743718587957,0.15736050405193835,-0.58592,163.75409344000002,263.66727184222634,27.948209106287138,3.8994418758324825,-22.292222148413625,-3.5384996414653465,-8.301211065084264,24.04941274072926,0.860499241624723,1.0000047240698868,True,104.08081400235683,-806.2039282004729,-0.0131376,-0.0300884,0.343075,6.98047e-17,-0.129,0.35,-0.34202,1.38778e-17,0.939693
mu_2p0_w280,friction_speed_matrix,2.0,280.0,0.001,8.224,0.0039999999999995595,0,left,-0.0127253,0.0,0.343035,4.61824,0.0,1.49105,4.852975458427541,0.0,-0.107878,0.0,0.00320541,0.535806,19.9306,39.86117003361667,37.1217,-4.40383,13.8383,279.058,0.8644874371859146,0.3088310071479713,0.607078,169.409972524,262.86786349642574,27.905804603978932,4.820005500346929,-21.499854444176155,2.5505862425086088,-8.014773192546825,23.08648567082488,0.8273004845570053,0.9999992482317812,True,181.39164216536986,-1112.3243568561597,-0.00963201,0.0296122,0.344161,6.19317e-17,0.129,0.35,-0.34202,1.38778e-17,0.939693
mu_2p0_w280,friction_speed_matrix,2.0,280.0,0.001,8.224,0.0039999999999995595,1,right,-0.0127253,0.0,0.343035,4.61824,0.0,1.49105,4.852975458427541,0.0,-0.107878,0.0,0.00320541,0.535806,19.9306,39.86117003361667,37.1217,4.40383,13.8383,-279.058,0.8644874371859146,0.3088310071479713,-0.607078,169.409972524,262.86786349642574,27.905804603978932,4.820005500346929,-21.499854444176155,-2.5505862425086088,-8.014773192546825,23.08648567082488,0.8273004845570053,0.9999992482317812,True,181.39164216536986,-1112.3243568561597,-0.00963201,-0.0296122,0.344161,6.19317e-17,-0.129,0.35,-0.34202,-1.38778e-17,0.939693
mu_2p0_w280,friction_speed_matrix,2.0,280.0,0.001,8.225,0.004999999999999005,0,left,-0.00689833,0.0,0.344967,5.82694,0.0,1.93246,6.139025282176316,0.0,-0.155943,0.0,0.00373942,0.389453,24.9561,49.91222784546989,46.6672,-3.16759,17.4175,278.475,1.4474874371858846,0.5171029489049886,0.62,172.6545,261.77065876045094,27.847504466628465,6.124101830070402,-20.31172860018499,1.3786828079215785,-7.580921281557871,21.724121443446418,0.7801101699967368,1.000000557889051,True,295.866474570939,-1389.883886316876,-0.00515329,0.0292016,0.345603,5.23155e-17,0.129,0.35,-0.34202,0.0,0.939693
mu_2p0_w280,friction_speed_matrix,2.0,280.0,0.001,8.225,0.004999999999999005,1,right,-0.00689833,0.0,0.344967,5.82694,0.0,1.93246,6.139025282176316,0.0,-0.155943,0.0,0.00373942,0.389453,24.9561,49.91222784546989,46.6672,3.16759,17.4175,-278.475,1.4474874371858846,0.5171029489049886,-0.62,172.6545,261.77065876045094,27.847504466628465,6.124101830070402,-20.31172860018499,-1.3786828079215785,-7.580921281557871,21.724121443446418,0.7801101699967368,1.000000557889051,True,295.866474570939,-1389.883886316876,-0.00515329,-0.0292016,0.345603,5.23155e-17,-0.129,0.35,-0.34202,0.0,0.939693
mu_2p0_w280,friction_speed_matrix,2.0,280.0,0.001,8.226,0.006000000000000227,0,left,0.000486498,0.0,0.347472,7.38483,0.0,2.50458,7.797989170632388,0.0,-0.191757,0.0,0.00399936,0.0246254,27.17,54.34003818281478,50.9006,-0.171637,19.0247,277.746,2.1764874371859264,0.7775321865394349,0.62,172.20252,260.4019109087724,27.774608316195902,7.796048280129126,-18.714715826476645,0.06310615328490304,-6.994851324634168,19.97930218766647,0.7193369555464139,1.0000007026649755,True,422.8720989820566,-1509.218030281693,0.000572577,0.0290005,0.347503,4.17112e-17,0.129,0.35,-0.34202,-6.93889e-17,0.939693
mu_2p0_w280,friction_speed_matrix,2.0,280.0,0.001,8.226,0.006000000000000227,1,right,0.000486498,0.0,0.347472,7.38483,0.0,2.50458,7.797989170632388,0.0,-0.191757,0.0,0.00399936,0.0246254,27.17,54.34003818281478,50.9006,0.171637,19.0247,-277.746,2.1764874371859264,0.7775321865394349,-0.62,172.20252,260.4019109087724,27.774608316195902,7.796048280129126,-18.714715826476645,-0.06310615328490304,-6.994851324634168,19.97930218766647,0.7193369555464139,1.0000007026649755,True,422.8720989820566,-1509.218030281693,0.000572577,-0.0290005,0.347503,4.17112e-17,-0.129,0.35,-0.34202,6.93889e-17,0.939693
mu_2p0_w280,friction_speed_matrix,2.0,280.0,0.001,8.227,0.006999999999999673,0,left,0.00962374,0.0,0.350622,9.13724,0.0,3.1498,9.664905320674384,0.0,-0.193795,0.0,0.00366836,-0.691598,22.1395,44.27904091323117,41.3613,3.16884,15.4866,276.951,2.9714874371858855,1.0615393798444586,0.62,171.70962,258.91333328499934,27.695117695045223,9.63871218986913,-16.86729724943931,-1.2922614224938576,-6.315502651078857,18.057165608721455,0.6519981538822621,1.0000009239872438,True,442.01927584427204,-1226.2612067453358,0.00765113,0.0292564,0.349904,3.0939e-17,0.129,0.35,-0.34202,2.77556e-17,0.939693
mu_2p0_w280,friction_speed_matrix,2.0,280.0,0.001,8.227,0.006999999999999673,1,right,0.00962374,0.0,0.350622,9.13724,0.0,3.1498,9.664905320674384,0.0,-0.193795,0.0,0.00366836,-0.691598,22.1395,44.27904091323117,41.3613,-3.16884,15.4866,-276.951,2.9714874371858855,1.0615393798444586,-0.62,171.70962,258.91333328499934,27.695117695045223,9.63871218986913,-16.86729724943931,1.2922614224938576,-6.315502651078857,18.057165608721455,0.6519981538822621,1.0000009239872438,True,442.01927584427204,-1226.2612067453358,0.00765113,-0.0292564,0.349904,3.0939e-17,-0.129,0.35,-0.34202,-2.77556e-17,0.939693
mu_2p0_w280,friction_speed_matrix,2.0,280.0,0.001,8.228,0.007999999999999119,0,left,0.0202386,0.0,0.354314,10.6148,0.0,3.69271,11.238776009161318,0.0,-0.153285,0.0,0.00238227,-1.76317,8.73487,17.469709642280836,16.1538,2.74084,6.0608,276.305,3.6174874371859005,1.292317552014344,0.62,171.3091,257.7068892202861,27.630506641222677,11.098450172721039,-15.28751591581633,-2.5938471686166538,-5.735737911195714,16.53284232660573,0.5983546570926771,0.9999982622684044,True,209.25100675037,-482.674383258647,0.0157244,0.0302385,0.352671,2.08128e-17,0.129,0.35,-0.34202,0.0,0.939693
mu_2p0_w280,friction_speed_matrix,2.0,280.0,0.001,8.228,0.007999999999999119,1,right,0.0202386,0.0,0.354314,10.6148,0.0,3.69271,11.238776009161318,0.0,-0.153285,0.0,0.00238227,-1.76317,8.73487,17.469709642280836,16.1538,-2.74084,6.0608,-276.305,3.6174874371859005,1.292317552014344,-0.62,171.3091,257.7068892202861,27.630506641222677,11.098450172721039,-15.28751591581633,2.5938471686166538,-5.735737911195714,16.53284232660573,0.5983546570926771,0.9999982622684044,True,209.25100675037,-482.674383258647,0.0157244,-0.0302385,0.352671,2.08128e-17,-0.129,0.35,-0.34202,0.0,0.939693
mu_2p0_w280,friction_speed_matrix,2.0,280.0,0.001,8.229,0.008999999999998565,0,left,0.0314549,0.0,0.358223,11.2163,0.0,3.90806,11.877639439450922,0.0,-0.114416,0.0,6.46004e-07,-2.89057,0.0,0.0,0.0,0.0,0.0,276.056,3.866487437185924,1.381270748408006,0.62,171.15472,257.2426189279505,27.605628206880038,11.519377600883285,-14.605239278889073,-3.9151632432551433,-5.491182082663721,16.087094152764426,0.5827468961113917,0.0,False,0.0,0.0,0.0239076,0.032007,0.355476,1.20825e-17,0.129,0.35,-0.34202,0.0,0.939693
mu_2p0_w280,friction_speed_matrix,2.0,280.0,0.001,8.229,0.008999999999998565,1,right,0.0314549,0.0,0.358223,11.2163,0.0,3.90806,11.877639439450922,0.0,-0.114416,0.0,6.46004e-07,-2.89057,0.0,0.0,0.0,-0.0,0.0,-276.056,3.866487437185924,1.381270748408006,-0.62,171.15472,257.2426189279505,27.605628206880038,11.519377600883285,-14.605239278889073,3.9151632432551433,-5.491182082663721,16.087094152764426,0.5827468961113917,0.0,False,0.0,0.0,0.0239076,-0.032007,0.355476,1.20825e-17,-0.129,0.35,-0.34202,0.0,0.939693
mu_2p0_w300,friction_speed_matrix,2.0,300.0,0.001,11.82,0.0,0,left,-0.0272511,0.0,0.338484,2.81908,0.0,0.85946,2.9471823048464443,0.0,1.97746e-15,0.0,0.000659581,0.657059,1.87,3.74000712477931,3.41831,-0.83498,1.26713,299.975,-0.03498994974876268,-0.011665649321976267,0.601257,180.36206857500002,303.7516632670151,29.997501270775693,2.868736196892067,-24.79569420114564,6.056773724672562,-9.1914876089618,27.12921678438782,0.9043825530501026,1.000001905021206,True,9.4968353711615,-112.1889057292214,-0.0204662,0.0315241,0.340954,7.19525e-17,0.129,0.35,-0.34202,2.77556e-17,0.939693
mu_2p0_w300,friction_speed_matrix,2.0,300.0,0.001,11.82,0.0,1,right,-0.0272511,0.0,0.338484,2.81908,0.0,0.85946,2.9471823048464443,0.0,1.97746e-15,0.0,0.000659581,0.657059,1.87,3.74000712477931,3.41831,0.83498,1.26713,-299.975,-0.03498994974876268,-0.011665649321976267,-0.601257,180.36206857500002,303.7516632670151,29.997501270775693,2.868736196892067,-24.79569420114564,-6.056773724672562,-9.1914876089618,27.12921678438782,0.9043825530501026,1.000001905021206,True,9.4968353711615,-112.1889057292214,-0.0204662,-0.0315241,0.340954,7.19525e-17,-0.129,0.35,-0.34202,-2.77556e-17,0.939693
mu_2p0_w300,friction_speed_matrix,2.0,300.0,0.001,11.821,0.0009999999999994458,0,left,-0.0243277,0.0,0.339372,2.92342,0.0,0.888431,3.055436816260647,0.0,-0.00740147,0.0,0.00130716,0.613828,5.20755,10.41510106205888,9.56493,-2.09538,3.54906,299.92,0.020010050251244138,0.006671350797078289,0.604016,181.15647872,303.6402885862089,29.992011541711882,2.9885916743289305,-24.799632292226484,5.432826897920453,-9.201876396918815,27.003923773344166,0.9003705448628551,1.0000001019729892,True,27.918870689443807,-312.36419329790573,-0.0183359,0.0310448,0.341553,6.42004e-17,0.129,0.35,-0.34202,2.77556e-17,0.939693
mu_2p0_w300,friction_speed_matrix,2.0,300.0,0.001,11.821,0.0009999999999994458,1,right,-0.0243277,0.0,0.339372,2.92342,0.0,0.888431,3.055436816260647,0.0,-0.00740147,0.0,0.00130716,0.613828,5.20755,10.41510106205888,9.56493,2.09538,3.54906,-299.92,0.020010050251244138,0.006671350797078289,-0.604016,181.15647872,303.6402885862089,29.992011541711882,2.9885916743289305,-24.799632292226484,-5.432826897920453,-9.201876396918815,27.003923773344166,0.9003705448628551,1.0000001019729892,True,27.918870689443807,-312.36419329790573,-0.0183359,-0.0310448,0.341553,6.42004e-17,-0.129,0.35,-0.34202,-2.77556e-17,0.939693
mu_2p0_w300,friction_speed_matrix,2.0,300.0,0.001,11.822,0.0019999999999988916,0,left,-0.0211084,0.0,0.340361,3.2193,0.0,0.988656,3.3676895902585793,0.0,-0.0266713,0.0,0.00194241,0.593631,9.42491,18.84979516456346,17.393,-3.32698,6.45984,299.766,0.1740100502512405,0.058014951130423466,0.611696,183.36566313600002,303.3285481264033,29.976606570140984,3.3104891580733464,-24.605758652871565,4.706660897880853,-9.138673141464064,26.66667137978644,0.8895827256961268,0.9999986824576287,True,56.784927716185585,-565.0410573524583,-0.0159572,0.03057,0.342236,5.42149e-17,0.129,0.35,-0.34202,-5.55112e-17,0.939693
mu_2p0_w300,friction_speed_matrix,2.0,300.0,0.001,11.822,0.0019999999999988916,1,right,-0.0211084,0.0,0.340361,3.2193,0.0,0.988656,3.3676895902585793,0.0,-0.0266713,0.0,0.00194241,0.593631,9.42491,18.84979516456346,17.393,3.32698,6.45984,-299.766,0.1740100502512405,0.058014951130423466,-0.611696,183.36566313600002,303.3285481264033,29.976606570140984,3.3104891580733464,-24.605758652871565,-4.706660897880853,-9.138673141464064,26.66667137978644,0.8895827256961268,0.9999986824576287,True,56.784927716185585,-565.0410573524583,-0.0159572,-0.03057,0.342236,5.42149e-17,-0.129,0.35,-0.34202,5.55112e-17,0.939693
mu_2p0_w300,friction_speed_matrix,2.0,300.0,0.001,11.823,0.0030000000000001137,0,left,-0.0173432,0.0,0.341543,3.76515,0.0,1.18199,3.946321690207224,0.0,-0.0583061,0.0,0.0025805,0.580071,14.4236,28.84710933869978,26.7448,-4.24442,9.94265,299.489,0.45101005025128416,0.1503667517300286,0.62,185.68318,302.7682231569885,29.948912407091584,3.8994391773766486,-24.151608681315306,3.8328805397267374,-8.97859311702392,26.05007311867416,0.8698169991811048,0.999996857188905,True,104.08363125479305,-863.9196634735948,-0.0131373,0.0300884,0.343074,4.28941e-17,0.129,0.35,-0.34202,-5.55112e-17,0.939693
mu_2p0_w300,friction_speed_matrix,2.0,300.0,0.001,11.823,0.0030000000000001137,1,right,-0.0173432,0.0,0.341543,3.76515,0.0,1.18199,3.946321690207224,0.0,-0.0583061,0.0,0.0025805,0.580071,14.4236,28.84710933869978,26.7448,4.24442,9.94265,-299.489,0.45101005025128416,0.1503667517300286,-0.62,185.68318,302.7682231569885,29.948912407091584,3.8994391773766486,-24.151608681315306,-3.8328805397267374,-8.97859311702392,26.05007311867416,0.8698169991811048,0.999996857188905,True,104.08363125479305,-863.9196634735948,-0.0131373,-0.0300884,0.343074,4.28941e-17,-0.129,0.35,-0.34202,5.55112e-17,0.939693
mu_2p0_w300,friction_speed_matrix,2.0,300.0,0.001,11.824,0.0039999999999995595,0,left,-0.0127246,0.0,0.343033,4.61862,0.0,1.49001,4.853017669914257,0.0,-0.0999256,0.0,0.00320541,0.535806,19.9306,39.86117589073986,37.1296,-4.40385,13.8171,299.065,0.8750100502512623,0.29172835264780617,0.62,185.4203,301.91154491906053,29.906506422542556,4.820006892962731,-23.36800092241865,2.7716285839796377,-8.69592845975145,25.08713941235244,0.8388522235897994,0.9999993951697356,True,181.39623991316938,-1192.077746553971,-0.00963133,0.0296122,0.344159,3.12539e-17,0.129,0.35,-0.34202,-8.32667e-17,0.939693
mu_2p0_w300,friction_speed_matrix,2.0,300.0,0.001,11.824,0.0039999999999995595,1,right,-0.0127246,0.0,0.343033,4.61862,0.0,1.49001,4.853017669914257,0.0,-0.0999256,0.0,0.00320541,0.535806,19.9306,39.86117589073986,37.1296,4.40385,13.8171,-299.065,0.8750100502512623,0.29172835264780617,-0.62,185.4203,301.91154491906053,29.906506422542556,4.820006892962731,-23.36800092241865,-2.7716285839796377,-8.69592845975145,25.08713941235244,0.8388522235897994,0.9999993951697356,True,181.39623991316938,-1192.077746553971,-0.00963133,-0.0296122,0.344159,3.12539e-17,-0.129,0.35,-0.34202,8.32667e-17,0.939693
