time_s,phase,compression_m,compression_rate_m_s,force_n,elastic_force_n,damping_force_n,axis,repeat,solver_timestep_s
120.09120000000007,preconditioning_unload,0.006095999999999999,-0.0033333333333333335,25.4956947339804,25.503139293003297,-0.007444559022896868,z,2,0.00025
120.16740000000007,preconditioning_unload,0.005841999999999999,-0.0033333333333333335,23.428495971222837,23.435480126219815,-0.00698415499697802,z,2,0.00025
120.24360000000007,preconditioning_unload,0.005587999999999999,-0.0033333333333333335,21.448122134654138,21.454655788716803,-0.006533654062664596,z,2,0.00025
120.31980000000007,preconditioning_unload,0.005334,-0.0033333333333333335,19.554624621118297,19.56071790001877,-0.006093278900472399,z,2,0.00025
120.39600000000007,preconditioning_unload,0.00508,-0.0033333333333333335,17.748057248061038,17.75372051598815,-0.005663267927111804,z,2,0.00025
120.47220000000007,preconditioning_unload,0.0048259999999999996,-0.0033333333333333335,16.028476491351057,16.03372036859254,-0.005243877241483119,z,2,0.00025
120.54840000000007,preconditioning_unload,0.004572,-0.0033333333333333335,14.39594175990183,14.400777142827181,-0.004835382925351794,z,2,0.00025
120.62460000000007,preconditioning_unload,0.004318,-0.0033333333333333335,12.8505157150967,12.854953798883042,-0.0044380837863418066,z,2,0.00025
120.70080000000007,preconditioning_unload,0.004064,-0.0033333333333333335,11.392264645319964,11.396316949979104,-0.0040523046591403045,z,2,0.00025
120.77700000000007,preconditioning_unload,0.00381,-0.0033333333333333335,10.021258909040013,10.024937309459999,-0.0036784004199859055,z,2,0.00025
120.85320000000007,preconditioning_unload,0.0035559999999999997,-0.0033333333333333335,8.737573464259059,8.740890225184975,-0.003316760925915929,z,2,0.00025
120.92940000000007,preconditioning_unload,0.003302,-0.0033333333333333335,7.541288508336192,7.5442563255083845,-0.002967817172192966,z,2,0.00025
121.00560000000007,preconditioning_unload,0.0030479999999999995,-0.0033333333333333335,6.43249026116026,6.435122310244277,-0.0026320490840170407,z,2,0.00025
121.08180000000007,preconditioning_unload,0.0027939999999999996,-0.0033333333333333335,5.411271937970685,5.413581933517503,-0.002309995546817767,z,2,0.00025
121.15800000000007,preconditioning_unload,0.00254,-0.0033333333333333335,4.477734978480717,4.479737246058185,-0.002002267577467798,z,2,0.00025
121.23420000000007,preconditioning_unload,0.002286,-0.0033333333333333335,3.631990631111457,3.633700197139532,-0.001709566028075038,z,2,0.00025
121.31040000000007,preconditioning_unload,0.002032,-0.0033333333333333335,2.874162043945948,2.8755947499979038,-0.0014327060519558898,z,2,0.00025
121.38660000000007,preconditioning_unload,0.0017779999999999998,-0.0033333333333333335,2.2043871048375117,2.2055597569086567,-0.0011726520711450306,z,2,0.00025
121.46280000000007,preconditioning_unload,0.0015239999999999997,-0.0033333333333333335,1.6228224384102017,1.623753008288064,-0.0009305698778623306,z,2,0.00025
121.53900000000007,preconditioning_unload,0.00127,-0.0033333333333333335,1.1296492904775557,1.1303571989684444,-0.0007079084908887534,z,2,0.00025
121.61520000000007,preconditioning_unload,0.001016,-0.0033333333333333335,0.7250827204921217,0.7255892585745143,-0.0005065380823925381,z,2,0.00025
121.69140000000007,preconditioning_unload,0.0007619999999999999,-0.0033333333333333335,0.4093871895811343,0.4097161957166365,-0.0003290061355021856,z,2,0.00025
121.76760000000007,preconditioning_unload,0.000508,-0.0033333333333333335,0.18290643593257874,0.18308552418907326,-0.000179088256494514,z,2,0.00025
121.84380000000007,preconditioning_unload,0.000254,-0.0033333333333333335,0.04613404408631377,0.046197361346612835,-6.331726029906726e-05,z,2,0.00025
121.92000000000007,preconditioning_unload,0.0,-0.0033333333333333335,0.0,0.0,0.0,z,2,0.00025
121.92000000000007,preconditioning_load,0.0,0.0,0.0,0.0,0.0,z,3,0.00025
121.99620000000007,preconditioning_load,0.000254,0.0033333333333333335,0.43446141292539586,0.4343980956650968,6.331726029906726e-05,z,3,0.00025
122.07240000000007,preconditioning_load,0.000508,0.0033333333333333335,1.2288424449737447,1.2286633567172502,0.00017908825649448623,z,3,0.00025
122.14860000000007,preconditioning_load,0.0007619999999999999,0.0033333333333333335,2.257527723344842,2.2571987172093397,0.0003290061355021301,z,3,0.00025
122.22480000000007,preconditioning_load,0.001016,0.0033333333333333335,3.475691303403167,3.4751847653207744,0.0005065380823925381,z,3,0.00025
122.30100000000007,preconditioning_load,0.00127,0.0033333333333333335,4.857426264508956,4.856718356018067,0.0007079084908889755,z,3,0.00025
122.37720000000007,preconditioning_load,0.0015239999999999997,0.0033333333333333335,6.385252647575064,6.384322077697202,0.0009305698778625526,z,3,0.00025
122.45340000000007,preconditioning_load,0.0017779999999999998,0.0033333333333333335,8.046337969980383,8.04516531790924,0.0011726520711441424,z,3,0.00025
122.52960000000007,preconditioning_load,0.002032,0.0033333333333333335,9.830739559789958,9.829306853738002,0.0014327060519558898,z,3,0.00025
