time_s,phase,compression_m,compression_rate_m_s,force_n,elastic_force_n,damping_force_n
11.693615693790768,precompression_to_25_4mm,0.022312052312643726,0.0033333333333333335,357.6925662993783,357.64043712828595,0.05212917109236059
11.693865693790768,precompression_to_25_4mm,0.022312885645977058,0.0033333333333333335,357.71260568779564,357.6604735962157,0.05213209157994925
11.694115693790767,precompression_to_25_4mm,0.02231371897931039,0.0033333333333333335,357.7326454504283,357.6805104383062,0.05213501212210758
11.694365693790767,precompression_to_25_4mm,0.02231455231264372,0.0033333333333333335,357.75268558726924,357.70054765455046,0.05213793271877876
11.694615693790766,precompression_to_25_4mm,0.022315385645977053,0.0033333333333333335,357.7727260983115,357.7205852449415,0.05214085337001961
11.694865693790765,precompression_to_25_4mm,0.022316218979310385,0.0033333333333333335,357.7927669835481,357.74062320947235,0.05214377407577331
11.695115693790765,precompression_to_25_4mm,0.022317052312643717,0.0033333333333333335,357.8128082429721,357.76066154813606,0.05214669483603984
11.695365693790764,precompression_to_25_4mm,0.02231788564597705,0.0033333333333333335,357.8328498765764,357.7807002609255,0.05214961565087606
11.695615693790764,precompression_to_25_4mm,0.02231871897931038,0.0033333333333333335,357.8528918843541,357.8007393478339,0.05215253652022511
11.695865693790763,precompression_to_25_4mm,0.022319552312643712,0.0033333333333333335,357.87293426629816,357.8207788088541,0.052155457444087006
11.696115693790762,precompression_to_25_4mm,0.022320385645977044,0.0033333333333333335,357.8929770224017,357.84081864397916,0.05215837842251858
11.696365693790762,precompression_to_25_4mm,0.022321218979310376,0.0033333333333333335,357.9130201526575,357.8608588532021,0.05216129945540615
11.696615693790761,precompression_to_25_4mm,0.022322052312643708,0.0033333333333333335,357.93306365705894,357.880899436516,0.05216422054292025
11.69686569379076,precompression_to_25_4mm,0.02232288564597704,0.0033333333333333335,357.9531075355987,357.9009403939138,0.05216714168489034
11.69711569379076,precompression_to_25_4mm,0.02232371897931037,0.0033333333333333335,357.97315178826994,357.9209817253886,0.05217006288137327
11.69736569379076,precompression_to_25_4mm,0.022324552312643704,0.0033333333333333335,357.9931964150657,357.9410234309333,0.05217298413242588
11.697615693790759,precompression_to_25_4mm,0.022325385645977035,0.0033333333333333335,358.01324141597894,357.96106551054095,0.05217590543799133
11.697865693790758,precompression_to_25_4mm,0.022326218979310367,0.0033333333333333335,358.03328679100275,357.9811079642047,0.05217882679806962
11.698115693790758,precompression_to_25_4mm,0.0223270523126437,0.0033333333333333335,358.05333254013004,358.0011507919174,0.05218174821266075
11.698365693790757,precompression_to_25_4mm,0.02232788564597703,0.0033333333333333335,358.0733786633539,358.0211939936721,0.05218466968176472
11.698615693790757,precompression_to_25_4mm,0.022328718979310363,0.0033333333333333335,358.0934251606674,358.04123756946194,0.052187591205438366
11.698865693790756,precompression_to_25_4mm,0.022329552312643695,0.0033333333333333335,358.1134720320634,358.0612815192798,0.05219051278356801
11.699115693790755,precompression_to_25_4mm,0.022330385645977027,0.0033333333333333335,358.13351927753513,358.08132584311886,0.05219343441626734
11.699365693790755,precompression_to_25_4mm,0.02233121897931036,0.0033333333333333335,358.1535668970754,358.1013705409719,0.0521963561034795
11.699615693790754,precompression_to_25_4mm,0.02233205231264369,0.0033333333333333335,358.1736148906773,358.12141561283215,0.05219927784514766
11.699865693790754,precompression_to_25_4mm,0.022332885645977022,0.0033333333333333335,358.19366325833397,358.1414610586926,0.052202199641385505
11.700115693790753,precompression_to_25_4mm,0.022333718979310354,0.0033333333333333335,358.21371200003824,358.16150687854616,0.05220512149207934
11.700365693790753,precompression_to_25_4mm,0.022334552312643686,0.0033333333333333335,358.2337611157833,358.18155307238595,0.05220804339734286
11.700615693790752,precompression_to_25_4mm,0.022335385645977018,0.0033333333333333335,358.2538106055621,358.20159964020496,0.05221096535711922
11.700865693790751,precompression_to_25_4mm,0.02233621897931035,0.0033333333333333335,358.2738604693676,358.22164658199625,0.052213887371351575
11.70111569379075,precompression_to_25_4mm,0.02233705231264368,0.0033333333333333335,358.293910707193,358.24169389775284,0.05221680944015361
11.70136569379075,precompression_to_25_4mm,0.022337885645977013,0.0033333333333333335,358.3139613190311,358.26174158746767,0.05221973156341164
11.70161569379075,precompression_to_25_4mm,0.022338718979310345,0.0033333333333333335,358.33401230487505,358.28178965113386,0.05222265374118251
11.701865693790749,precompression_to_25_4mm,0.022339552312643677,0.0033333333333333335,358.3540636647179,358.3018380887444,0.052225575973523064
11.702115693790748,precompression_to_25_4mm,0.02234038564597701,0.0033333333333333335,358.37411539855265,358.3218869002923,0.05222849826031961
11.702365693790748,precompression_to_25_4mm,0.02234121897931034,0.0033333333333333335,358.39416750637224,358.34193608577067,0.052231420601572154
11.702615693790747,precompression_to_25_4mm,0.022342052312643673,0.0033333333333333335,358.4142199881698,358.3619856451724,0.05223434299739438
11.702865693790747,precompression_to_25_4mm,0.022342885645977004,0.0033333333333333335,358.43427284393834,358.3820355784906,0.05223726544772944
11.703115693790746,precompression_to_25_4mm,0.022343718979310336,0.0033333333333333335,358.45432607367076,358.40208588571824,0.0522401879525205
11.703365693790746,precompression_to_25_4mm,0.022344552312643668,0.0033333333333333335,358.4743796773603,358.42213656684845,0.0522431105118244
11.703615693790745,precompression_to_25_4mm,0.022345385645977,0.0033333333333333335,358.49443365499985,358.4421876218742,0.052246033125641134
11.703865693790744,precompression_to_25_4mm,0.022346218979310332,0.0033333333333333335,358.5144880065824,358.46223905078847,0.052248955793913865
11.704115693790744,precompression_to_25_4mm,0.022347052312643664,0.0033333333333333335,358.53454273210104,358.48229085358435,0.052251878516699435
11.704365693790743,precompression_to_25_4mm,0.022347885645976995,0.0033333333333333335,358.55459783154885,358.50234303025485,0.05225480129399784
11.704615693790743,precompression_to_25_4mm,0.022348718979310327,0.0033333333333333335,358.5746533049188,358.522395580793,0.05225772412580909
11.704865693790742,precompression_to_25_4mm,0.02234955231264366,0.0033333333333333335,358.5947091522039,358.5424485051918,0.05226064701207633
11.705115693790741,precompression_to_25_4mm,0.02235038564597699,0.0033333333333333335,358.61476537339723,358.5625018034444,0.052263569952856415
11.70536569379074,precompression_to_25_4mm,0.022351218979310323,0.0033333333333333335,358.6348219684918,358.5825554755437,0.05226649294809249
11.70561569379074,precompression_to_25_4mm,0.022352052312643655,0.0033333333333333335,358.65487893748053,358.6026095214827,0.052269415997841406
11.70586569379074,precompression_to_25_4mm,0.022352885645976987,0.0033333333333333335,358.6749362803567,358.6226639412546,0.05227233910210316
11.70611569379074,precompression_to_25_4mm,0.02235371897931032,0.0033333333333333335,358.6949939971131,358.6427187348523,0.05227526226082091
